vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,rate_code_id,store_and_fwd_flag,pickup_location_id,dropoff_location_id,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
2,2019-03-01 01:09:56,2019-03-01 01:10:04,1,.00,5,N,90,90,1,59,0,0.5,12.46,0,0.3,74.76,2.5
1,2019-03-01 01:11:54,2019-03-01 01:20:21,1,1.20,1,N,162,50,1,7,3,0.5,3.2,0,0.3,14,2.5
1,2019-03-01 01:35:09,2019-03-01 01:40:17,1,.80,1,N,100,230,2,5.5,3,0.5,0,0,0.3,9.3,2.5
1,2019-03-01 01:52:18,2019-03-01 01:59:26,1,1.50,1,N,100,137,2,7,3,0.5,0,0,0.3,10.8,2.5
2,2019-03-01 01:11:45,2019-03-01 01:20:52,2,1.25,1,N,186,137,1,7.5,0.5,0.5,2,0,0.3,13.3,2.5
2,2019-03-01 01:49:30,2019-03-01 01:56:43,2,1.68,1,N,186,50,1,7.5,0.5,0.5,2.26,0,0.3,13.56,2.5
1,2019-03-01 01:21:12,2019-03-01 01:24:58,1,.80,1,N,231,231,1,5,3,0.5,2.6,0,0.3,11.4,2.5
1,2019-03-01 01:09:18,2019-03-01 01:09:29,1,.00,2,Y,230,230,1,52,0,0.5,5,5.76,0.3,63.56,0
2,2019-03-01 01:06:20,2019-03-01 01:29:33,1,11.24,1,N,138,230,1,32.5,0.5,0.5,4,5.76,0.3,46.06,2.5
1,2019-03-01 01:25:34,2019-03-01 01:46:02,1,5.10,1,N,231,225,1,19,3,0.5,0,0,0.3,22.8,2.5
2,2019-03-01 01:13:07,2019-03-01 01:13:28,1,.00,2,N,161,161,1,52,0,0.5,12.21,5.76,0.3,73.27,2.5
2,2019-03-01 01:00:21,2019-03-01 01:14:28,1,3.17,1,N,144,233,1,12.5,0.5,0.5,3.26,0,0.3,19.56,2.5
2,2019-03-01 01:18:22,2019-03-01 01:25:40,1,1.72,1,N,162,107,1,7.5,0.5,0.5,2.26,0,0.3,13.56,2.5
2,2019-03-01 01:32:03,2019-03-01 01:48:47,1,5.34,1,N,79,112,1,18,0.5,0.5,4.36,0,0.3,26.16,2.5
2,2019-03-01 01:07:31,2019-03-01 01:27:53,1,16.96,1,N,132,168,2,45,0.5,0.5,0,5.76,0.3,52.06,0
2,2019-03-01 01:45:50,2019-03-01 02:00:06,1,4.06,1,N,141,223,1,14.5,0.5,0.5,3.66,0,0.3,21.96,2.5
1,2019-03-01 01:14:52,2019-03-01 01:31:12,1,3.30,1,N,79,80,1,14.5,3,0.5,3.65,0,0.3,21.95,2.5
1,2019-03-01 01:48:33,2019-03-01 01:55:58,1,2.30,1,N,162,145,2,8.5,3,0.5,0,5.76,0.3,18.06,2.5
1,2019-03-01 01:45:10,2019-03-01 01:51:11,1,.90,1,N,162,141,1,6,3,0.5,2.45,0,0.3,12.25,2.5
1,2019-03-01 01:49:53,2019-03-01 01:59:38,0,2.20,1,N,166,116,1,10,0.5,0.5,2.25,0,0.3,13.55,0
2,2019-03-01 01:06:57,2019-03-01 01:16:52,1,2.55,1,N,100,144,1,10,0.5,0.5,2.07,0,0.3,15.87,2.5
2,2019-03-01 01:29:13,2019-03-01 01:30:33,1,.23,1,N,79,79,1,3,0.5,0.5,1.36,0,0.3,8.16,2.5
2,2019-03-01 01:43:54,2019-03-01 01:59:53,1,2.07,1,N,13,88,1,12,0.5,0.5,3.16,0,0.3,18.96,2.5
1,2019-03-01 01:20:35,2019-03-01 01:42:12,2,3.40,1,N,231,148,1,15.5,3,0.5,3,0,0.3,22.3,2.5
2,2019-03-01 01:14:03,2019-03-01 01:14:12,1,.00,5,N,31,31,1,20,0,0.5,0,0,0.3,20.8,0
2,2019-03-01 01:34:53,2019-03-01 01:38:25,1,.85,1,N,144,231,1,4.5,0.5,0.5,1.66,0,0.3,9.96,2.5
2,2019-03-01 01:03:39,2019-03-01 01:25:56,3,4.82,1,N,79,181,2,18.5,0.5,0.5,0,0,0.3,22.3,2.5
1,2019-03-01 01:23:12,2019-03-01 01:38:09,1,4.30,1,N,107,87,1,15.5,3,0.5,1,0,0.3,20.3,2.5
2,2019-03-01 01:14:48,2019-03-01 01:22:22,1,1.84,1,N,148,137,1,8,0.5,0.5,1,0,0.3,12.8,2.5
2,2019-03-01 01:31:12,2019-03-01 01:55:08,1,6.21,1,N,79,238,1,22.5,0.5,0.5,7.89,0,0.3,34.19,2.5
1,2019-03-01 01:26:52,2019-03-01 01:56:59,1,10.30,1,N,79,22,2,32,3,0.5,0,0,0.3,35.8,2.5
2,2019-03-01 01:27:33,2019-03-01 01:36:39,1,1.75,1,N,148,231,1,8.5,0.5,0.5,2.46,0,0.3,14.76,2.5
2,2019-03-01 01:58:15,2019-03-01 02:05:52,1,1.47,1,N,148,224,2,7.5,0.5,0.5,0,0,0.3,11.3,2.5
2,2019-03-01 01:51:30,2019-03-01 02:04:27,1,1.96,1,N,164,148,1,10,0.5,0.5,2.76,0,0.3,16.56,2.5
1,2019-03-01 01:19:10,2019-03-01 01:35:20,1,7.50,1,N,142,243,1,22.5,3,0.5,5.25,0,0.3,31.55,2.5
1,2019-03-01 01:51:38,2019-03-01 01:58:38,1,1.70,1,N,264,264,2,7.5,0.5,0.5,0,0,0.3,8.8,0
2,2019-03-01 01:11:17,2019-03-01 01:30:03,1,8.74,1,N,138,90,1,25.5,0.5,0.5,8.76,5.76,0.3,43.82,2.5
2,2019-03-01 01:38:09,2019-03-01 01:43:42,1,1.20,1,N,186,246,1,6,0.5,0.5,0,0,0.3,9.8,2.5
1,2019-03-01 01:12:53,2019-03-01 01:30:08,1,3.70,1,N,161,125,2,15,3,0.5,0,0,0.3,18.8,2.5
1,2019-03-01 01:12:39,2019-03-01 01:28:35,1,3.30,1,N,114,256,4,14,3,0.5,0,0,0.3,17.8,2.5
1,2019-03-01 01:52:41,2019-03-01 02:06:38,1,7.80,1,N,87,263,1,22.5,3,0.5,6.55,0,0.3,32.85,2.5
2,2019-03-01 01:14:59,2019-03-01 01:29:02,1,2.45,1,N,116,243,1,12,0.5,0.5,2.66,0,0.3,15.96,0
2,2019-03-01 01:35:33,2019-03-01 01:47:51,1,2.94,1,N,244,241,2,12,0.5,0.5,0,0,0.3,13.3,0
1,2019-03-01 01:10:34,2019-03-01 01:19:34,1,2.40,1,N,231,90,1,9.5,3,0.5,2.65,0,0.3,15.95,2.5
2,2019-03-01 01:24:06,2019-03-01 01:48:42,2,10.61,1,N,132,62,1,31,0.5,0.5,8.08,0,0.3,40.38,0
1,2019-03-01 01:01:46,2019-03-01 01:10:38,1,1.30,1,N,163,230,2,7.5,3,0.5,0,0,0.3,11.3,2.5
1,2019-03-01 01:19:19,2019-03-01 01:35:43,1,3.50,1,N,237,148,1,14,3,0.5,3.55,0,0.3,21.35,2.5
1,2019-03-01 01:05:50,2019-03-01 01:15:37,1,1.40,1,N,249,148,2,8,3,0.5,0,0,0.3,11.8,2.5
1,2019-03-01 01:34:43,2019-03-01 01:43:14,1,1.90,1,N,148,170,1,8.5,3,0.5,2.45,0,0.3,14.75,2.5
1,2019-03-01 01:40:42,2019-03-01 02:03:01,1,8.90,1,N,100,243,1,27.5,3,0.5,2,0,0.3,33.3,2.5
1,2019-03-01 01:18:27,2019-03-01 01:36:58,1,4.30,1,N,79,189,1,17,3,0.5,2,0,0.3,22.8,2.5
2,2019-03-01 00:08:41,2019-03-01 01:25:15,1,2.69,1,N,100,161,1,13,0.5,0.5,4.2,0,0.3,21,2.5
2,2019-03-01 01:36:29,2019-03-01 01:41:08,1,1.23,1,N,140,236,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5
2,2019-03-01 01:46:54,2019-03-01 01:51:39,1,1.48,1,N,263,141,2,6.5,0.5,0.5,0,0,0.3,10.3,2.5
2,2019-03-01 01:34:38,2019-03-01 01:44:19,3,1.32,1,N,148,114,1,8.5,0.5,0.5,2.46,0,0.3,14.76,2.5
2,2019-03-01 01:06:36,2019-03-01 01:16:12,2,2.80,1,N,249,68,1,10.5,0.5,0.5,2.86,0,0.3,17.16,2.5
2,2019-03-01 01:17:30,2019-03-01 01:33:19,2,3.25,1,N,68,107,1,13.5,0.5,0.5,4.33,0,0.3,21.63,2.5
2,2019-03-01 01:59:15,2019-03-01 02:15:32,1,5.05,1,N,255,234,1,17,0.5,0.5,3,0,0.3,23.8,2.5
2,2019-03-01 01:49:38,2019-03-01 01:57:12,1,1.75,1,N,137,163,2,8,0.5,0.5,0,0,0.3,11.8,2.5
2,2019-03-01 01:32:29,2019-03-01 01:39:33,2,.98,1,N,163,142,1,5.5,0.5,0.5,0.01,0,0.3,9.31,2.5
2,2019-03-01 01:52:08,2019-03-01 02:02:30,3,1.80,1,N,48,137,1,9,0.5,0.5,2.56,0,0.3,15.36,2.5
2,2019-03-01 01:07:26,2019-03-01 01:19:46,1,2.85,1,N,144,256,1,12,0.5,0.5,2,0,0.3,17.8,2.5
1,2019-03-01 01:23:20,2019-03-01 01:51:50,2,4.70,1,N,114,90,1,21,3,0.5,4.95,0,0.3,29.75,2.5
1,2019-03-01 01:54:33,2019-03-01 01:59:32,1,1.20,1,N,90,137,2,6,3,0.5,0,0,0.3,9.8,2.5
1,2019-03-01 01:40:43,2019-03-01 02:22:23,2,24.70,2,N,132,153,1,52,0,0.5,11.7,5.76,0.3,70.26,0
1,2019-03-01 01:12:36,2019-03-01 01:21:53,1,.70,1,N,151,238,2,7.5,3,0.5,0,0,0.3,11.3,2.5
1,2019-03-01 01:22:24,2019-03-01 01:25:15,1,.30,1,N,238,151,2,4,0.5,0.5,0,0,0.3,5.3,0
1,2019-03-01 01:28:06,2019-03-01 01:38:23,1,2.50,1,N,151,116,2,10.5,0.5,0.5,0,0,0.3,11.8,0
2,2019-03-01 01:20:20,2019-03-01 01:26:52,2,1.56,1,N,246,48,1,7.5,0.5,0.5,1,0,0.3,12.3,2.5
1,2019-03-01 01:03:08,2019-03-01 01:07:53,1,1.10,1,N,163,142,1,6,3,0.5,1.96,0,0.3,11.76,2.5
1,2019-03-01 01:23:55,2019-03-01 01:33:59,2,2.80,1,N,48,24,1,11,3,0.5,2.95,0,0.3,17.75,2.5
1,2019-03-01 01:46:55,2019-03-01 01:49:23,1,.90,1,N,163,162,1,4.5,3,0.5,2,0,0.3,10.3,2.5
1,2019-03-01 01:18:19,2019-03-01 01:25:17,1,1.00,1,N,100,230,1,6.5,3,0.5,2.05,0,0.3,12.35,2.5
1,2019-03-01 01:26:27,2019-03-01 01:28:58,1,.50,1,N,230,163,1,4,3,0.5,1.55,0,0.3,9.35,2.5
1,2019-03-01 01:53:24,2019-03-01 02:01:35,1,2.40,1,N,249,48,1,9,3,0.5,1,0,0.3,13.8,2.5
1,2019-03-01 01:16:28,2019-03-01 01:38:35,2,5.70,1,N,230,116,2,20,3,0.5,0,0,0.3,23.8,2.5
1,2019-03-01 01:39:16,2019-03-01 01:50:23,1,2.00,1,N,116,243,2,10,0.5,0.5,0,0,0.3,11.3,0
2,2019-03-01 01:01:32,2019-03-01 01:05:24,1,1.09,1,N,211,234,2,5.5,0.5,0.5,0,0,0.3,9.3,2.5
2,2019-03-01 01:12:47,2019-03-01 01:31:25,1,9.21,1,N,161,243,1,27,0.5,0.5,4,0,0.3,34.8,2.5
2,2019-03-01 00:52:54,2019-03-01 01:51:48,1,9.94,1,N,162,188,1,42.5,0.5,0.5,0,0,0.3,46.3,2.5
2,2019-03-01 01:03:26,2019-03-01 01:20:47,1,10.27,1,N,132,56,2,29.5,0.5,0.5,0,0,0.3,30.8,0
2,2019-03-01 01:06:31,2019-03-01 01:20:59,1,7.60,1,N,88,236,1,22,0.5,0.5,5.16,0,0.3,30.96,2.5
2,2019-03-01 01:09:58,2019-03-01 01:16:52,1,1.50,1,N,234,249,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5
2,2019-03-01 01:35:07,2019-03-01 01:55:55,1,5.44,1,N,234,41,1,19.5,0.5,0.5,5.82,0,0.3,29.12,2.5
1,2019-03-01 01:22:16,2019-03-01 01:25:01,1,.50,1,N,68,90,1,4,3,0.5,1.17,0,0.3,8.97,2.5
1,2019-03-01 01:58:55,2019-03-01 02:00:22,1,.20,1,N,79,79,2,3.5,3,0.5,0,0,0.3,7.3,2.5
1,2019-03-01 01:24:39,2019-03-01 01:31:10,1,1.40,1,N,233,48,1,6.5,3,0.5,0,0,0.3,10.3,2.5
2,2019-03-01 01:02:31,2019-03-01 01:11:05,2,2.31,1,N,42,75,2,9,0.5,0.5,0,0,0.3,10.3,0
2,2019-03-01 01:28:46,2019-03-01 01:35:54,2,1.23,1,N,107,68,1,7,0.5,0.5,3,0,0.3,13.8,2.5
2,2019-03-01 01:40:03,2019-03-01 01:48:57,2,3.52,1,N,68,239,1,11.5,0.5,0.5,3.82,0,0.3,19.12,2.5
1,2019-03-01 01:23:26,2019-03-01 01:30:36,1,1.50,1,N,161,137,1,7.5,3,0.5,2.25,0,0.3,13.55,2.5
2,2019-03-01 01:22:32,2019-03-01 01:35:34,1,4.68,1,N,148,262,1,14.5,0.5,0.5,3.66,0,0.3,21.96,2.5
2,2019-03-01 01:03:36,2019-03-01 01:11:09,1,1.60,1,N,7,193,2,7.5,0.5,0.5,0,0,0.3,8.8,0
2,2019-03-01 01:01:51,2019-03-01 01:11:32,3,2.18,1,N,68,162,2,9,0.5,0.5,0,0,0.3,12.8,2.5
2,2019-03-01 01:25:52,2019-03-01 01:45:00,3,4.66,1,N,230,226,2,17.5,0.5,0.5,0,0,0.3,21.3,2.5
1,2019-03-01 01:09:50,2019-03-01 01:27:30,1,3.10,1,N,79,256,1,14.5,3,0.5,1,0,0.3,19.3,2.5
1,2019-03-01 01:35:06,2019-03-01 01:37:32,2,.70,1,N,148,79,1,4,3,0.5,1,0,0.3,8.8,2.5
1,2019-03-01 01:42:34,2019-03-01 01:55:31,1,4.20,1,N,79,112,1,14.5,3,0.5,5.45,0,0.3,23.75,2.5
1,2019-03-01 01:18:20,2019-03-01 01:21:11,3,.60,1,N,148,232,2,4.5,3,0.5,0,0,0.3,8.3,2.5
1,2019-03-01 01:31:19,2019-03-01 01:37:46,3,1.40,1,N,45,125,1,7,3,0.5,1,0,0.3,11.8,2.5
2,2019-03-01 01:20:21,2019-03-01 01:31:07,2,2.59,1,N,231,33,1,10.5,0.5,0.5,2.86,0,0.3,17.16,2.5
2,2019-03-01 01:38:26,2019-03-01 01:43:35,1,.90,1,N,179,179,2,5.5,0.5,0.5,0,0,0.3,6.8,0
2,2019-03-01 01:03:24,2019-03-01 01:04:47,2,.52,1,N,140,141,1,3.5,0.5,0.5,1.46,0,0.3,8.76,2.5
2,2019-03-01 01:12:37,2019-03-01 01:26:39,1,2.78,1,N,236,166,2,11.5,0.5,0.5,0,0,0.3,15.3,2.5
1,2019-03-01 01:07:31,2019-03-01 01:28:13,2,8.20,1,N,138,186,1,25.5,3,0.5,7,5.76,0.3,42.06,2.5
1,2019-03-01 01:12:03,2019-03-01 01:21:11,2,1.80,1,N,114,87,1,8.5,3,0.5,2.45,0,0.3,14.75,2.5
1,2019-03-01 01:50:45,2019-03-01 02:29:37,1,13.60,1,N,170,14,1,43,3,0.5,8,0,0.3,54.8,2.5
1,2019-03-01 01:04:53,2019-03-01 01:13:59,1,1.50,1,N,234,48,1,8,3,0.5,2,0,0.3,13.8,2.5
1,2019-03-01 01:43:37,2019-03-01 01:53:45,1,1.60,1,N,144,224,1,8.5,3,0.5,2,0,0.3,14.3,2.5
1,2019-03-01 01:11:04,2019-03-01 01:16:23,1,.90,1,N,246,234,1,6,3,0.5,1.95,0,0.3,11.75,2.5
1,2019-03-01 01:41:30,2019-03-01 02:06:14,1,10.30,1,N,114,57,2,31.5,3,0.5,0,0,0.3,35.3,2.5
1,2019-03-01 01:49:39,2019-03-01 01:55:24,0,1.30,1,N,236,238,2,7,3,0.5,0,0,0.3,10.8,2.5
1,2019-03-01 01:05:35,2019-03-01 01:23:38,1,2.10,1,N,107,158,1,12.5,3,0.5,3.25,0,0.3,19.55,2.5
2,2019-03-01 01:02:53,2019-03-01 01:05:03,6,.41,1,N,246,68,2,3.5,0.5,0.5,0,0,0.3,7.3,2.5
2,2019-03-01 01:13:13,2019-03-01 01:21:25,6,1.53,1,N,68,107,1,7.5,0.5,0.5,1.7,0,0.3,13,2.5
1,2019-03-01 01:14:07,2019-03-01 01:27:36,1,3.40,1,N,158,233,1,12.5,3,0.5,3.25,0,0.3,19.55,2.5
1,2019-03-01 01:40:04,2019-03-01 01:45:41,1,1.20,1,N,113,79,2,6,3,0.5,0,0,0.3,9.8,2.5
2,2019-03-01 01:20:25,2019-03-01 01:30:15,2,2.73,1,N,142,24,1,10.5,0.5,0.5,3.58,0,0.3,17.88,2.5
2,2019-03-01 01:34:47,2019-03-01 01:48:31,2,4.16,1,N,43,90,1,14,0.5,0.5,3.56,0,0.3,21.36,2.5
2,2019-03-01 01:47:03,2019-03-01 01:52:14,1,1.13,1,N,249,234,1,6,0.5,0.5,2.45,0,0.3,12.25,2.5
1,2019-03-01 01:52:39,2019-03-01 02:03:38,1,2.60,1,N,231,164,1,10.5,3,0.5,2.85,0,0.3,17.15,2.5
1,2019-03-01 01:19:53,2019-03-01 01:23:24,1,.90,1,N,186,161,1,5,3,0.5,1.25,0,0.3,10.05,2.5
1,2019-03-01 01:39:42,2019-03-01 01:46:00,1,1.00,1,N,186,230,1,6,3,0.5,3,0,0.3,12.8,2.5
1,2019-03-01 01:36:24,2019-03-01 01:59:54,2,5.40,1,N,79,170,1,20.5,3,0.5,4.85,0,0.3,29.15,2.5
1,2019-03-01 01:12:19,2019-03-01 01:24:59,1,2.40,1,N,256,225,2,11,0.5,0.5,0,0,0.3,12.3,0
2,2019-03-01 01:54:38,2019-03-01 01:58:31,1,.89,1,N,163,141,1,5,0.5,0.5,1.76,0,0.3,10.56,2.5
2,2019-03-01 00:59:30,2019-03-01 01:06:21,1,.89,1,N,211,231,1,5.5,0.5,0.5,1.86,0,0.3,11.16,2.5
2,2019-03-01 01:48:20,2019-03-01 01:53:39,1,1.90,1,N,170,236,2,7.5,0.5,0.5,0,0,0.3,11.3,2.5
1,2019-03-01 01:21:20,2019-03-01 01:29:31,1,1.50,1,N,234,249,1,8,3,0.5,2.35,0,0.3,14.15,2.5
1,2019-03-01 01:47:47,2019-03-01 01:54:05,1,1.50,1,N,234,144,1,7,3,0.5,2.15,0,0.3,12.95,2.5
1,2019-03-01 01:21:06,2019-03-01 01:22:04,1,.30,1,N,116,152,2,3,0.5,0.5,0,0,0.3,4.3,0
2,2019-03-01 01:47:48,2019-03-01 01:52:22,4,1.01,1,N,230,50,2,5.5,0.5,0.5,0,0,0.3,9.3,2.5
2,2019-03-01 02:00:53,2019-03-01 02:14:24,4,4.99,1,N,48,261,1,16,0.5,0.5,0,0,0.3,19.8,2.5
2,2019-03-01 01:09:54,2019-03-01 01:19:28,1,3.30,1,N,87,114,1,12,0.5,0.5,3.16,0,0.3,18.96,2.5
2,2019-03-01 01:23:15,2019-03-01 01:32:13,1,1.84,1,N,144,90,1,8.5,0.5,0.5,2.46,0,0.3,14.76,2.5
2,2019-03-01 01:29:18,2019-03-01 01:39:14,1,1.28,1,N,79,148,2,8,0.5,0.5,0,0,0.3,11.8,2.5
2,2019-03-01 01:42:07,2019-03-01 01:46:14,1,.44,1,N,148,114,1,4.5,0.5,0.5,1.66,0,0.3,9.96,2.5
2,2019-03-01 01:55:11,2019-03-01 02:03:41,1,1.27,1,N,79,249,1,7.5,0.5,0.5,2.26,0,0.3,13.56,2.5
1,2019-03-01 01:23:59,2019-03-01 01:30:31,1,.90,1,N,162,48,1,6,3,0.5,1.95,0,0.3,11.75,2.5
1,2019-03-01 01:59:11,2019-03-01 02:02:20,1,.50,1,N,264,114,1,4,3,0.5,0.5,0,0.3,8.3,2.5
2,2019-03-01 01:18:35,2019-03-01 01:22:53,1,.47,1,N,237,141,2,4.5,0.5,0.5,0,0,0.3,8.3,2.5
1,2019-03-01 01:37:03,2019-03-01 01:49:25,1,4.50,1,N,229,42,1,14,3,0.5,2.2,0,0.3,20,2.5
2,2019-03-01 01:00:31,2019-03-01 01:06:36,1,.57,1,N,114,148,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5
2,2019-03-01 01:46:46,2019-03-01 01:51:27,1,.71,1,N,163,48,1,5.5,0.5,0.5,2.32,0,0.3,11.62,2.5
1,2019-03-01 01:54:21,2019-03-01 02:15:52,1,10.60,1,N,231,236,1,31.5,3,0.5,2,0,0.3,37.3,2.5
1,2019-03-01 01:03:21,2019-03-01 01:07:51,1,1.20,1,N,48,68,2,6,3,0.5,0,0,0.3,9.8,2.5
1,2019-03-01 01:31:50,2019-03-01 01:40:04,2,1.00,1,N,79,148,1,7,3,0.5,2.15,0,0.3,12.95,2.5
2,2019-03-01 01:02:31,2019-03-01 01:12:43,2,1.54,1,N,148,114,1,8.5,0.5,0.5,1,0,0.3,13.3,2.5
2,2019-03-01 01:23:13,2019-03-01 01:42:33,1,6.38,1,N,148,7,1,21,0.5,0.5,4.96,0,0.3,29.76,2.5
1,2019-03-01 01:00:14,2019-03-01 01:08:04,1,1.60,1,N,68,186,1,7.5,3,0.5,2.25,0,0.3,13.55,2.5
1,2019-03-01 01:26:01,2019-03-01 01:33:33,1,1.50,1,N,107,158,2,7,3,0.5,0,0,0.3,10.8,2.5
2,2019-03-01 01:34:55,2019-03-01 01:47:12,2,2.66,1,N,249,48,1,11,0.5,0.5,2.96,0,0.3,17.76,2.5
2,2019-03-01 01:55:40,2019-03-01 02:15:48,1,9.82,1,N,48,169,2,28.5,0.5,0.5,0,0,0.3,32.3,2.5
2,2019-03-01 01:08:48,2019-03-01 01:09:31,1,.14,1,N,230,161,2,2.5,0.5,0.5,0,0,0.3,6.3,2.5
2,2019-03-01 01:16:27,2019-03-01 01:22:13,3,.96,1,N,230,100,2,6,0.5,0.5,0,0,0.3,9.8,2.5
2,2019-03-01 01:24:12,2019-03-01 01:38:52,1,4.67,1,N,48,74,1,15,0.5,0.5,3.2,0,0.3,22,2.5
2,2019-03-01 01:48:32,2019-03-01 02:07:28,1,5.32,1,N,43,223,1,19,0.5,0.5,5.7,0,0.3,28.5,2.5
1,2019-03-01 01:04:27,2019-03-01 01:10:59,1,1.40,1,N,237,239,3,7,3,0.5,0,0,0.3,10.8,2.5
1,2019-03-01 01:44:00,2019-03-01 02:02:55,1,5.80,1,N,161,7,2,19,3,0.5,0,0,0.3,22.8,2.5
1,2019-03-01 01:18:33,2019-03-01 01:21:12,0,.70,1,N,234,164,1,4.5,3,0.5,1.65,0,0.3,9.95,2.5
1,2019-03-01 01:22:28,2019-03-01 01:33:52,0,2.50,1,N,164,140,1,10.5,3,0.5,2.85,0,0.3,17.15,2.5
1,2019-03-01 01:39:57,2019-03-01 01:53:35,0,2.40,1,N,75,151,1,11.5,0.5,0.5,2.55,0,0.3,15.35,0
2,2019-03-01 01:05:43,2019-03-01 01:20:00,1,4.24,1,N,74,69,2,14.5,0.5,0.5,0,0,0.3,15.8,0
2,2019-03-01 01:16:19,2019-03-01 01:23:18,1,1.94,1,N,48,239,1,8,0.5,0.5,2.36,0,0.3,14.16,2.5
2,2019-03-01 01:26:12,2019-03-01 01:30:24,1,.91,1,N,143,50,2,5.5,0.5,0.5,0,0,0.3,9.3,2.5
2,2019-03-01 01:33:34,2019-03-01 01:57:58,1,6.73,1,N,48,82,2,22.5,0.5,0.5,0,0,0.3,26.3,2.5
1,2019-03-01 01:07:39,2019-03-01 01:16:45,1,1.40,1,N,161,186,1,7.5,3,0.5,2.8,0,0.3,14.1,2.5
2,2019-03-01 01:16:45,2019-03-01 01:19:35,1,.75,1,N,229,162,2,4.5,0.5,0.5,0,0,0.3,8.3,2.5
2,2019-03-01 01:24:48,2019-03-01 01:29:04,1,1.06,1,N,161,100,2,5.5,0.5,0.5,0,0,0.3,9.3,2.5
2,2019-03-01 01:35:04,2019-03-01 01:55:59,1,6.81,1,N,100,166,1,23,0.5,0.5,8.04,0,0.3,34.84,2.5
1,2019-03-01 01:14:42,2019-03-01 01:20:14,1,.70,1,N,148,144,2,5.5,3,0.5,0,0,0.3,9.3,2.5
1,2019-03-01 01:26:49,2019-03-01 01:33:50,1,1.30,1,N,144,249,2,7,3,0.5,0,0,0.3,10.8,2.5
1,2019-03-01 01:39:26,2019-03-01 01:50:39,1,2.10,1,N,249,209,1,9.5,3,0.5,3.95,0,0.3,17.25,2.5
2,2019-03-01 01:22:45,2019-03-01 01:34:18,1,3.40,1,N,179,237,1,12,0.5,0.5,3.16,0,0.3,18.96,2.5
2,2019-03-01 01:02:32,2019-03-01 01:27:48,1,5.75,1,N,114,238,1,21,0.5,0.5,4.96,0,0.3,29.76,2.5
2,2019-03-01 01:14:03,2019-03-01 01:26:11,1,3.21,1,N,246,13,1,12,0.5,0.5,2.8,0,0.3,18.6,2.5
2,2019-03-01 01:53:52,2019-03-01 02:04:16,1,2.23,1,N,158,164,1,9.5,0.5,0.5,2.66,0,0.3,15.96,2.5
1,2019-03-01 01:12:05,2019-03-01 01:42:48,1,7.50,1,N,48,57,2,26.5,3,0.5,0,0,0.3,30.3,2.5
2,2019-03-01 01:16:16,2019-03-01 01:22:46,1,1.12,1,N,148,114,1,6.5,0.5,0.5,2.06,0,0.3,12.36,2.5
2,2019-03-01 01:11:31,2019-03-01 01:26:36,1,6.42,1,N,236,243,1,20,0.5,0.5,4.76,0,0.3,28.56,2.5
2,2019-03-01 01:03:45,2019-03-01 01:15:42,1,2.22,1,N,50,229,2,10,0.5,0.5,0,0,0.3,13.8,2.5
2,2019-03-01 01:32:35,2019-03-01 01:43:55,1,1.76,1,N,234,148,2,9.5,0.5,0.5,0,0,0.3,13.3,2.5
2,2019-03-01 01:06:16,2019-03-01 01:14:50,1,1.34,1,N,229,48,1,7.5,0.5,0.5,0,0,0.3,11.3,2.5
2,2019-03-01 01:29:33,2019-03-01 01:43:16,1,3.51,1,N,246,13,1,13.5,0.5,0.5,1.73,0,0.3,19.03,2.5
2,2019-03-01 01:55:29,2019-03-01 02:03:16,1,1.32,1,N,211,232,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5
1,2019-03-01 01:05:48,2019-03-01 01:11:49,1,1.50,1,N,163,164,1,7,3,0.5,1,0,0.3,11.8,2.5
1,2019-03-01 01:32:24,2019-03-01 01:53:11,1,9.30,1,N,48,169,2,27.5,3,0.5,0,0,0.3,31.3,2.5
1,2019-03-01 01:16:05,2019-03-01 01:25:29,1,5.00,1,N,170,260,1,15,3,0.5,4.9,5.76,0.3,29.46,2.5
1,2019-03-01 01:46:12,2019-03-01 01:48:01,0,.40,1,N,79,107,1,3.5,3,0.5,1,0,0.3,8.3,2.5
1,2019-03-01 01:49:36,2019-03-01 01:54:40,1,1.70,1,N,107,233,2,7,3,0.5,0,0,0.3,10.8,2.5
1,2019-03-01 01:08:21,2019-03-01 01:13:17,1,1.20,1,N,137,229,1,6,3,0.5,1.95,0,0.3,11.75,2.5
1,2019-03-01 01:21:07,2019-03-01 01:46:20,1,9.10,1,N,170,61,1,28.5,3,0.5,7.6,5.76,0.3,45.66,2.5
1,2019-03-01 01:43:42,2019-03-01 02:01:02,2,4.30,1,N,234,80,1,16,3,0.5,3.95,0,0.3,23.75,2.5
2,2019-03-01 01:00:17,2019-03-01 01:10:27,1,3.84,1,N,261,52,1,12.5,0.5,0.5,3.26,0,0.3,19.56,2.5
1,2019-03-01 01:06:13,2019-03-01 01:12:01,1,1.90,1,N,229,263,1,7.5,3,0.5,2.25,0,0.3,13.55,2.5
1,2019-03-01 01:19:50,2019-03-01 01:37:59,1,5.20,1,N,141,129,2,18,3,0.5,0,0,0.3,21.8,2.5
